Product Name,Sales
Hon 94000 Series Round Tables,1421.664
AT&T 1080 Corded phone,438.368
Bretford Rectangular Conference Table Tops,564.195
Canon PC-428 Personal Copier,319.984
Toshiba IPT2010-SD IP Telephone,333.576
KI Adjustable-Height Table,386.91
GBC DocuBind P50 Personal Binding Machine,447.86
"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",356.85
"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",251.58
"Hunt PowerHouse Electric Pencil Sharpener, Blue",265.86
Imation Bio 2GB USB Flash Drive Imation Corp,393.54
"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92
Satellite Sectional Post Binders,477.51
Ibico EB-19 Dual Function Manual Binding System,415.176
Geemarc AmpliPOWER60,519.68
SAFCO Arco Folding Chair,883.84
Global Deluxe Office Fabric Chairs,230.352
"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",273.92
"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.352
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",643.136
Fellowes Staxonsteel Drawer Files,579.51
Global Commerce Series Low-Back Swivel/Tilt Chairs,359.772
Logitech Wireless Performance Mouse MX for PC and Mac,479.952
Nokia Lumia 925,629.95
"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",275.24
SAFCO Folding Chair Trolley,512.96
Plantronics 81402,395.94
Safco Industrial Wire Shelving System,272.94
Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,253.764
Okidata C610n Printer,1362.9
DMI Arturo Collection Mission-style Design Wood Chair,317.058
Multicolor Computer Printout Paper,419.4
Plantronics Audio 478 Stereo USB Headset,449.91
"Sauder Camden County Collection Libraries, Planked Cherry Finish",344.94
Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,259.92
HTC One,239.976
Panasonic KX MC6040 Color Laser Multifunction Printer,269.97
Lexmark MarkNet N8150 Wireless Print Server,241.17
GBC DocuBind P400 Electric Binding System,3266.376
"Bevis Round Conference Table Top, X-Base",358.58
Canon imageCLASS 2200 Advanced Copier,17499.95
Ibico Ibimaster 300 Manual Binding System,735.98
"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7
Geemarc AmpliPOWER60,371.2
Hon Olson Stacker Chairs,1059.12
Global Comet Stacking Armless Chair,478.48
"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1565.88
"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97
"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",367.96
Logitech Wireless Touch Keyboard K400,274.89
Logitech Gaming G510s - Keyboard,254.97
Bretford CR8500 Series Meeting Room Furniture,2887.056
"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1652.94
Global Troy Executive Leather Low-Back Tilter,2003.92
Bush Advantage Collection Round Conference Table,1913.4
Hon Pagoda Stacking Chairs,2567.84
Cisco IP Phone 7961G-GE VoIP phone,259.896
AT&T CL83451 4-Handset Telephone,411.98
Xerox 1917,244.55
"Global High-Back Leather Tilter, Burgundy",602.651
Razer Kraken PRO Over Ear PC and Music Headset,559.93
Hewlett Packard LaserJet 3310 Copier,2399.96
"Belkin 19"" Center-Weighted Shelf, Gray",235.92
Samsung Galaxy S4,1001.584
Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,356.79
"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55
"Hon Metal Bookcases, Black",681.408
Nortel Meridian M3904 Professional Digital phone,862.344
Cherry 142-key Programmable Keyboard,479.72
"Hot File 7-Pocket, Floor Stand",713.88
Motorola L703CM,623.96
"O'Sullivan Elevations Bookcase, Cherry Finish",523.92
NeatDesk Desktop Scanner & Digital Filing System,479.988
HTC One Mini,503.96
Mitel MiVoice 5330e IP Phone,824.97
Polycom VoiceStation 500 Conference phone,471.92
Electrix Halogen Magnifier Lamp,621.76
"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",376.74
Hoover Upright Vacuum With Dirt Cup,1158.12
"Hunt PowerHouse Electric Pencil Sharpener, Blue",265.86
"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744
"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",289.24
Global Commerce Series High-Back Swivel/Tilt Chairs,598.458
Panasonic KX-TG9471B,587.97
"Global Wood Trimmed Manager's Task Chair, Khaki",245.646
"Lifetime Advantage Folding Chairs, 4/Carton",523.392
Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984
Canon PC-428 Personal Copier,599.97
Logitech Wireless Headset h800,399.96
"Global Wood Trimmed Manager's Task Chair, Khaki",363.92
Hon Non-Folding Utility Tables,892.136
Standard Rollaway File with Lock,1261.33
Belkin F9M820V08 8 Outlet Surge,309.456
Hon Racetrack Conference Tables,472.518
Plantronics Savi W720 Multi-Device Wireless Headset System,1012.68
Polycom SoundPoint IP 450 VoIP phone,1626.192
Logitech Wireless Headset h800,479.952
Ibico EB-19 Dual Function Manual Binding System,276.784
Xerox 1906,318.96
"24 Capacity Maxi Data Binder Racks, Pearl",421.1
Global Ergonomic Managers Chair,760.116
Space Solutions HD Industrial Steel Shelving.,459.88
Global Adaptabilities Conference Tables,1685.88
KI Adjustable-Height Table,257.94
Samsung Galaxy S4 Mini,1879.96
SAFCO Arco Folding Chair,828.6
O'Sullivan Living Dimensions 2-Shelf Bookcases,290.352
Nortel Meridian M5316 Digital phone,776.85
Polycom SoundStation2 EX Conference phone,971.88
Tenex B1-RE Series Chair Mats for Low Pile Carpets,275.88
Staple envelope,247.84
Global Comet Stacking Armless Chair,717.72
Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,236.5
Canon PC1080F Personal Copier,2399.96
"Global Fabric Manager's Chair, Dark Gray",908.82
Global Adaptabilities Conference Tables,674.352
Tennsco Double-Tier Lockers,1350.12
KI Adjustable-Height Table,331.023
"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8
Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16
Logitech Gaming G510s - Keyboard,339.96
Ibico Hi-Tech Manual Binding System,274.491
Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1319.8
Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16
"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991
HON 5400 Series Task Chairs for Big and Tall,4416.174
Sensible Storage WireTech Storage Systems,354.9
O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45
Logitech Z-906 Speaker sys - home theater - 5.1-CH,989.97
"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364.74
Xerox 1915,629.1
Electrix Fluorescent Magnifier Lamps & Weighted Base,315.776
"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.666
Panasonic KX TS3282W Corded phone,339.96
Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,799.92
Logitech G35 7.1-Channel Surround Sound Headset,389.97
Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2541.98
Swingline SM12-08 MicroCut Jam Free Shredder,599.985
Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,559.71
"File Shuttle II and Handi-File, Black",305.01
Okidata C610n Printer,649.0
BPI Conference Tables,292.1
Hon 4-Shelf Metal Bookcases,424.116
Fellowes Stor/Drawer Steel Plus Storage Drawers,381.72
Bush Advantage Collection Racetrack Conference Table,890.841
Wilson Electronics DB Pro Signal Booster,286.4
Plantronics Calisto P620-M USB Wireless Speakerphone System,979.95
"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.8
Swingline SM12-08 MicroCut Jam Free Shredder,1279.968
Tennsco 6- and 18-Compartment Lockers,1856.19
Plantronics Savi W720 Multi-Device Wireless Headset System,843.9
"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",449.568
BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,721.875
Geemarc AmpliPOWER60,445.44
ClearSounds CSC500 Amplified Spirit Phone Corded phone,251.964
Hon 5100 Series Wood Tables,523.764
Wireless Extenders zBoost YX545 SOHO Signal Booster,340.182
"Situations Contoured Folding Chairs, 4/Set",347.802
Digium D40 VoIP phone,257.98
Harmony Air Purifier,378.0
"Fellowes Mobile File Cart, Black",373.08
"Electrix Architect's Clamp-On Swing Arm Lamp, Black",1336.44
"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",390.368
"Bevis Oval Conference Table, Walnut",313.176
Hon 4070 Series Pagoda Round Back Stacking Chairs,866.646
Eureka Sanitaire  Commercial Upright,795.408
"Bush Andora Bookcase, Maple/Graphite Gray Finish",509.9575
"Global Leather and Oak Executive Chair, Black",722.352
SAFCO Arco Folding Chair,386.68
Kensington Expert Mouse Optical USB Trackball for PC or Mac,379.96
Polycom CX600 IP Phone VoIP phone,539.91
"SAFCO Commercial Wire Shelving, Black",552.56
Okidata MB491 Multifunction Printer,449.1
Hon 2111 Invitation Series Straight Table,236.528
"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.096
Xerox 189,419.4
"Global Wood Trimmed Manager's Task Chair, Khaki",318.43
Polycom VoiceStation 500 Conference phone,1415.76
Tennsco 16-Compartment Lockers with Coat Rack,1036.624
Konftel 250 Conference phone - Charcoal black,569.64
Tenex Antistatic Computer Chair Mats,1196.86
O'Sullivan 3-Shelf Heavy-Duty Bookcases,523.26
Canon PC-428 Personal Copier,639.968
Microsoft Natural Keyboard Elite,538.92
"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74
Hewlett Packard 310 Color Digital Copier,1499.95
Global Deluxe High-Back Manager's Chair,2573.82
Ibico Hi-Tech Manual Binding System,609.98
GE 30524EE4,391.98
Wireless Extenders zBoost YX545 SOHO Signal Booster,755.96
"Global Wood Trimmed Manager's Task Chair, Khaki",445.802
Logitech diNovo Edge Keyboard,2249.91
Bretford Rectangular Conference Table Tops,1053.164
Bevis Round Conference Table Top & Single Column Base,512.19
"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69
GE 30524EE4,470.376
Adjustable Depth Letter/Legal Cart,362.92
Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1889.946
"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92
"SAFCO Mobile Desk Side File, Wire Frame",239.456
Canon Imageclass D680 Copier / Fax,1399.98
GuestStacker Chair with Chrome Finish Legs,1487.04
Fellowes PB300 Plastic Comb Binding Machine,931.176
"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.352
"Global Manager's Adjustable Task Chair, Storm",483.136
"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92
Hon 4-Shelf Metal Bookcases,242.352
"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",508.704
Hon GuestStacker Chair,906.68
Motorola Droid Maxx,719.952
Cisco 8x8 Inc. 6753i IP Business Phone System,755.944
Toshiba IPT2010-SD IP Telephone,833.94
Bestar Classic Bookcase,349.965
GBC DocuBind P100 Manual Binding Machine,497.94
Kensington 7 Outlet MasterPiece Power Center,533.94
Global Deluxe High-Back Office Chair in Storm,435.168
Hon 2111 Invitation Series Straight Table,591.32
WD My Passport Ultra 500GB Portable External Hard Drive,236.0
Hon Every-Day Series Multi-Task Chairs,563.94
"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12
Fellowes High-Stak Drawer Files,422.856
Samsung Galaxy S4 Active,3499.93
Global Comet Stacking Arm Chair,887.271
Standard Rollaway File with Lock,1297.368
Economy Rollaway Files,264.32
Fellowes PB200 Plastic Comb Binding Machine,679.96
Logitech Mobile Speakerphone P710e - speaker phone,539.92
Hon GuestStacker Chair,725.344
Harmony Air Purifier,850.5
Fellowes Command Center 5-outlet power strip,325.632
Airmail Envelopes,335.72
Innergie mMini Combo Duo USB Travel Charging Kit,251.944
DMI Arturo Collection Mission-style Design Wood Chair,1207.84
"Global Leather and Oak Executive Chair, Black",300.98
Harbour Creations Steel Folding Chair,258.75
"Bush Cubix Collection Bookcases, Fully Assembled",441.96
Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71
GuestStacker Chair with Chrome Finish Legs,892.224
"3D Systems Cube Printer, 2nd Generation, White",1299.99
Global Comet Stacking Arm Chair,1352.032
"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1548.99
Hewlett Packard LaserJet 3310 Copier,5399.91
Logitech G35 7.1-Channel Surround Sound Headset,259.98
Hon Non-Folding Utility Tables,446.068
Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8
Sauder Inglewood Library Bookcases,341.96
"Global Fabric Manager's Chair, Dark Gray",605.88
Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3812.97
Samsung Galaxy S4,625.99
Chromcraft Round Conference Tables,1568.61
Hon 5100 Series Wood Tables,872.94
HTC One,319.968
Canon PC1080F Personal Copier,1199.98
Bretford Rectangular Conference Table Tops,526.582
Hon 4060 Series Tables,447.84
NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97
Fellowes 8 Outlet Superior Workstation Surge Protector,250.26
Hoover Shoulder Vac Commercial Portable Vacuum,286.256
"SAFCO Commercial Wire Shelving, Black",331.536
Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976
"Global Wood Trimmed Manager's Task Chair, Khaki",291.136
Wireless Extenders zBoost YX545 SOHO Signal Booster,566.97
Tennsco Double-Tier Lockers,450.04
Cisco SPA301,467.97
Xerox 1938,268.24
Plantronics S12 Corded Telephone Headset System,431.16
Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9
Apple iPhone 5,1039.728
GBC Ibimaster 500 Manual ProClick Binding System,456.588
Cubify CubeX 3D Printer Double Head Print,4499.985
BPI Conference Tables,876.3
Vtech CS6719,307.168
Samsung Galaxy S4 Mini,469.99
"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",324.744
Tennsco Double-Tier Lockers,720.064
Bevis Boat-Shaped Conference Table,550.431
"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666
Ibico EPK-21 Electric Binding System,4535.976
"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",592.74
"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88
ClearOne Communications CHAT 70 OC Speaker Phone,508.768
RCA ViSYS 25825 Wireless digital phone,311.976
"Iceberg OfficeWorks 42"" Round Tables",241.568
Polycom CX600 IP Phone VoIP phone,479.92
Global Super Steno Chair,307.136
Hon 94000 Series Round Tables,1184.72
Cisco SPA301,1871.88
"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",320.64
Geemarc AmpliPOWER60,464.0
Honeywell Quietcare HEPA Air Cleaner,235.95
SAFCO Boltless Steel Shelving,272.736
SAFCO Arco Folding Chair,441.92
Global Deluxe High-Back Manager's Chair,915.136
"Tenex Chairmat w/ Average Lip, 45"" x 53""",242.176
Global Adaptabilities Conference Tables,337.176
Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,399.98
"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",343.85
Xerox 1908,447.84
Belkin Premiere Surge Master II 8-outlet surge protector,272.048
GBC DocuBind TL300 Electric Binding System,1614.582
Hon Olson Stacker Chairs,423.648
Hoover Shoulder Vac Commercial Portable Vacuum,715.64
Hon 4060 Series Tables,268.704
Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5
"Global High-Back Leather Tilter, Burgundy",344.372
Vtech CS6719,383.96
Apple iPhone 5S,569.99
Safco Drafting Table,298.116
Bevis Steel Folding Chairs,230.28
Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29
Standard Rollaway File with Lock,540.57
Harbour Creations Steel Folding Chair,362.25
Aastra 6757i CT Wireless VoIP phone,861.76
Global Deluxe High-Back Office Chair in Storm,435.168
"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.056
Cisco IP Phone 7961G-GE VoIP phone,519.792
"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352
Samsung Galaxy Note 3,659.97
"Dana Fluorescent Magnifying Lamp, White, 36""",254.9
Chromcraft Round Conference Tables,1673.184
Cisco SPA508G,263.96
Logitech Wireless Marathon Mouse M705,299.94
Cisco IP Phone 7961G VoIP phone - Dark gray,271.9
"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24
Hon Olson Stacker Chairs,1323.9
GBC DocuBind P100 Manual Binding Machine,663.92
Hon Every-Day Series Multi-Task Chairs,657.93
Fellowes Staxonsteel Drawer Files,772.68
"Sauder Facets Collection Library, Sky Alder Finish",435.999
"Padded Folding Chairs, Black, 4/Carton",388.704
Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58
"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",295.056
Honeywell Quietcare HEPA Air Cleaner,393.25
Avanti 1.7 Cu. Ft. Refrigerator,706.86
"Hot File 7-Pocket, Floor Stand",892.35
O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.666
Carina Double Wide Media Storage Towers in Natural & Black,728.82
AT&T SB67148 SynJ,263.96
Jabra Supreme Plus Driver Edition Headset,359.97
Ibico EB-19 Dual Function Manual Binding System,276.784
Logitech G602 Wireless Gaming Mouse,239.97
SAFCO Boltless Steel Shelving,454.56
Office Star - Contemporary Task Swivel Chair,310.744
Fellowes Officeware Wire Shelving,718.64
Advantus Rolling Drawer Organizers,269.36
Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,234.95
Okidata MB760 Printer,3357.6
Zebra GX420t Direct Thermal/Thermal Transfer Printer,2973.32
Aastra 57i VoIP phone,775.728
Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336
"Situations Contoured Folding Chairs, 4/Set",248.43
Hon Every-Day Series Multi-Task Chairs,526.344
Hon Every-Day Series Multi-Task Chairs,451.152
Canon PC940 Copier,1079.976
"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",670.752
"Hot File 7-Pocket, Floor Stand",535.41
BPI Conference Tables,562.2925
Steel Personal Filing/Posting Tote,284.08
Chromcraft Round Conference Tables,557.728
Honeywell Quietcare HEPA Air Cleaner,471.9
Canon imageCLASS 2200 Advanced Copier,13999.96
WD My Passport Ultra 2TB Portable External Hard Drive,238.0
"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.372
WD My Passport Ultra 2TB Portable External Hard Drive,595.0
"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",293.52
Nortel Meridian M3904 Professional Digital phone,307.98
O'Sullivan Living Dimensions 3-Shelf Bookcases,512.499
Laminate Occasional Tables,863.128
Hon 5100 Series Wood Tables,2036.86
Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,449.568
Panasonic KP-150 Electric Pencil Sharpener,264.18
Kensington Expert Mouse Optical USB Trackball for PC or Mac,474.95
Hewlett Packard 610 Color Digital Copier / Printer,999.98
Balt Split Level Computer Training Table,277.5
"Bevis Oval Conference Table, Walnut",1252.704
Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,335.744
Mitel MiVoice 5330e IP Phone,549.98
Zebra ZM400 Thermal Label Printer,4643.8
Hon 4070 Series Pagoda Round Back Stacking Chairs,577.764
GBC Ibimaster 500 Manual ProClick Binding System,1369.764
"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",294.368
"Mini 13-1/2 Capacity Data Binder Rack, Pearl",314.088
O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86
Bush Advantage Collection Racetrack Conference Table,933.262
HON 5400 Series Task Chairs for Big and Tall,2803.92
WD My Passport Ultra 2TB Portable External Hard Drive,357.0
BlackBerry Q10,806.336
Space Solutions HD Industrial Steel Shelving.,344.91
ClearOne CHATAttach 160 - speaker phone,743.988
Hewlett Packard 310 Color Digital Copier,299.99
Grandstream GXP1160 VoIP phone,242.624
"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91
Samsung Galaxy S4,2003.168
Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056
Hon Every-Day Chair Series Swivel Task Chairs,387.136
"Dual Level, Single-Width Filing Carts",1085.42
Standard Rollaway File with Lock,432.456
Tennsco Double-Tier Lockers,675.06
Star Micronics TSP800 TSP847IIU Receipt Printer,600.53
Enermax Acrylux Wireless Keyboard,637.44
Panasonic KX T7736-B Digital phone,299.9
Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95
"Global Airflow Leather Mesh Back Chair, Black",362.352
"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.368
Bevis Round Conference Room Tables and Bases,376.509
Samsung Galaxy Mega 6.3,2939.93
Hon Deluxe Fabric Upholstered Stacking Chairs,512.358
"Situations Contoured Folding Chairs, 4/Set",354.9
GBC Twin Loop Wire Binding Elements,299.52
Enermax Acrylux Wireless Keyboard,498.0
"Global Wood Trimmed Manager's Task Chair, Khaki",436.704
Bevis 36 x 72 Conference Tables,373.47
"Bevis Oval Conference Table, Walnut",913.43
"Dual Level, Single-Width Filing Carts",372.144
Samsung Galaxy S4 Mini,751.984
Mitel 5320 IP Phone VoIP phone,604.768
Bretford Rectangular Conference Table Tops,902.712
Harbour Creations Steel Folding Chair,241.5
Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95
Chromcraft Round Conference Tables,366.009
Xerox 1913,310.688
Avery Arch Ring Binders,232.4
Hon Racetrack Conference Tables,630.024
"Bevis Traditional Conference Table Top, Plinth Base",933.408
"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",286.85
"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",2154.9
"Eldon ""L"" Workstation Diamond Chairmat",303.92
Howard Miller Distant Time Traveler Alarm Clock,274.2
Wilson SignalBoost 841262 DB PRO Amplifier Kit,431.94
KI Adjustable-Height Table,240.744
"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896
Samsung Galaxy Mega 6.3,1679.96
"Global High-Back Leather Tilter, Burgundy",344.372
Tennsco 16-Compartment Lockers with Coat Rack,1554.936
AT&T TR1909W,302.376
Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,370.14
Balt Solid Wood Round Tables,2678.94
O'Sullivan 4-Shelf Bookcase in Odessa Pine,387.136
Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8
"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8749.95
Canon PC-428 Personal Copier,479.976
Logitech Wireless Gaming Headset G930,479.97
"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744
Global Low Back Tilter Chair,302.94
"Global Leather & Oak Executive Chair, Burgundy",241.424
Sensible Storage WireTech Storage Systems,496.86
High-Back Leather Manager's Chair,389.97
Hewlett Packard 310 Color Digital Copier,479.984
Harbour Creations Steel Folding Chair,422.625
Brother DCP1000 Digital 3 in 1 Multifunction Machine,719.976
Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,239.92
"Iceberg OfficeWorks 42"" Round Tables",1056.86
Logitech G602 Wireless Gaming Mouse,447.944
Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576
Cisco SPA 502G IP Phone,287.88
Global Executive Mid-Back Manager's Chair,1454.9
Ibico EB-19 Dual Function Manual Binding System,968.744
Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984
StarTech.com 10/100 VDSL2 Ethernet Extender Kit,998.85
"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",607.52
Logitech P710e Mobile Speakerphone,1287.45
Motorola L703CM,499.168
Panasonic KX TS3282W Corded phone,475.944
O'Sullivan Living Dimensions 5-Shelf Bookcases,353.568
Logitech Wireless Gaming Headset G930,479.97
"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672
Bretford CR8500 Series Meeting Room Furniture,481.176
GBC Ibimaster 500 Manual ProClick Binding System,1369.764
Economy Rollaway Files,826.0
Logitech G600 MMO Gaming Mouse,399.95
GBC Ibimaster 500 Manual ProClick Binding System,760.98
Fellowes High-Stak Drawer Files,704.76
O'Sullivan Manor Hill 2-Door Library in Brianna Oak,723.92
Digium D40 VoIP phone,619.152
Global Deluxe High-Back Manager's Chair,600.558
Hon 2111 Invitation Series Straight Table,517.405
Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.55
Premier Electric Letter Opener,231.72
Cisco IP Phone 7961G-GE VoIP phone,259.896
Plantronics Voyager Pro Legend,247.188
Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,279.96
NETGEAR N750 Dual Band Wi-Fi Gigabit Router,450.0
Bretford Rectangular Conference Table Tops,300.904
HTC One,239.976
Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2239.936
"Bush Andora Bookcase, Maple/Graphite Gray Finish",305.9745
Space Solutions HD Industrial Steel Shelving.,344.91
"Bevis Oval Conference Table, Walnut",626.352
"Sauder Forest Hills Library, Woodland Oak Finish",359.499
Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,379.372
Logitech P710e Mobile Speakerphone,1287.45
"Hot File 7-Pocket, Floor Stand",535.41
"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",239.984
Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3050.376
Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1270.99
NETGEAR N750 Dual Band Wi-Fi Gigabit Router,288.0
3.6 Cubic Foot Counter Height Office Refrigerator,942.784
"Global Airflow Leather Mesh Back Chair, Black",528.43
"Bush Andora Bookcase, Maple/Graphite Gray Finish",287.976
"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1227.9984
Bretford Rectangular Conference Table Tops,1128.39
Logitech Gaming G510s - Keyboard,271.968
Global Executive Mid-Back Manager's Chair,698.352
Pyle PMP37LED,537.544
Wi-Ex zBoost YX540 Cellular Phone Signal Booster,583.8
Nortel Meridian M5316 Digital phone,1294.75
Hewlett Packard LaserJet 3310 Copier,1799.97
"Sauder Facets Collection Library, Sky Alder Finish",341.96
Office Star - Contemporary Task Swivel Chair,266.352
Nortel Meridian M3904 Professional Digital phone,307.98
Xerox 1941,335.52
Canon Image Class D660 Copier,959.984
Fellowes Staxonsteel Drawer Files,386.34
GBC Ibimaster 500 Manual ProClick Binding System,1217.568
Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,299.97
Logitech P710e Mobile Speakerphone,617.976
Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,5083.96
"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",493.43
Okidata B400 Printer,686.4
"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24
Lexmark 20R1285 X6650 Wireless All-in-One Printer,480.0
Logitech G600 MMO Gaming Mouse,239.97
"SAFCO Commercial Wire Shelving, Black",276.28
"Tenex ""The Solids"" Textured Chair Mats",629.64
Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,449.97
